IDTRACKER,APLC_SEQ_NO,MID,TID,MERCHANT NAME,CITY,PROSES PENGAJUAN APLIKASI,TGL APLIKASI MASUK,STATUS APLIKASI,STATUS WR,STATUS WO,PROVIDER_TYP,TMNL_STATUS,TMNL_MODEL,SNO,MER_DTL_ADDR1,MER_DTL_ADDR2,MER_DTL_ADDR3,MID_BRI,MID_BNI,MID_BTN,MID_ASTRAPAY,MID_DANAMON,MID_BSI,MID_OCBC,TID_BRI,TID_BNI,TID_BTN,TID_ASTRAPAY,TID_DANAMON,TID_BSI,TID_OCBC,MEMBER_BANK,DATA_CHNG_DTTM
1697,12004080742,71146861515,74727310,KAVA COFFEE AND EATERY MBL,Lombok Timur (Kab),Approved,15:28.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,6.73E+19,JL TGKH ZAINUDDIN ABD MAJID NO 153,SERUNI SELONG,LOMBOK TIMUR,,'000100214236820,'000,,,,,,8561802,,,,,,SINGLE BNI,53:36.1
1698,12004080743,71147611252,74735929,2A7X ALFAMART SARIREJO LAMONGAN,Lamongan (Kab),Approved,15:45.0,Approval Completed,OPEN - SCHEDULED,Created,Telkomsel,On Deployment,MOVE2500,1.73E+19,JL SARIREJO RT 03 RW 03,KEL DUKUH KEC TIKUNG,LAMONGAN,1999247741,'000100218000996,'000200711476112529,,,,,10431700,6097903,20033868,,,,,SHARING BMRI-BRI-BNI-BTN,44:19.7
1828,12004231050,71149274407,74753625,PT JINGGA PROPERTI INDONESIA,Gowa (Kab),Approved,26:36.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,8.73E+19,JL TUN ABDUL RAZAK,KEL TOMBOLO KEC SOMBA OPU,GOWA (CITRALAND),,'000100208005377,2.01E+14,,,,,,,20033681,,,,,SINGLE BTN,51:13.6
1829,12004231687,71149052146,74751207,VA37 ALFAMART SLAWI KULON,Tegal (Kab),Approved,33:57.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL.KH WAHID HASYIM RT.002 RW.008,KEC SLAWI KEL SLAWI KULON,TEGAL,1989336400,'000100214902802,'000200711490521462,,,,,10443425,5083902,20033883,,,,,SHARING BMRI-BRI-BNI-BTN,10:20.3
1830,12004231693,71149052332,74751209,1P4U ALFAMART SENGKUANG,Sintang (Kab),Approved,37:46.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. MT. HARYONO RT 005 RW 001,KEL KAPUAS KANAN HULU KEC SINTANG,SINTANG,1999255561,'000100208185900,'000200711490523329,,,,,10443724,9138122,20033885,,,,,SHARING BMRI-BRI-BNI-BTN,10:21.7
1831,12004231695,71149052425,74751210,1P4V ALFAMART PARIT WAK GATAK,Kubu Raya (Kab),Approved,39:33.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. PERDAMAIAN RT 049 RW 014,KEL PAL SEMBILAN KEC SEI/SUNGAI KAKAP,KUBU RAYA,1999255562,'000100214903246,'000200711490524252,,,,,10443725,9138203,20033886,,,,,SHARING BMRI-BRI-BNI-BTN,10:22.4
1832,12004231699,71149052704,74751213,1P5A ALFAMART SIMPANG SINTETE,Sambas (Kab),Approved,44:20.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. AHMAD YANI, DUSUN SINTETE RT 001 RW 001",KEL SINGARAYA KEC SEMPARUK,SAMBAS,1999255565,'000100209901276,'000200711490527042,,,,,10443728,9138502,20033889,,,,,SHARING BMRI-BRI-BNI-BTN,10:24.3
1833,12004232715,71148996671,74750543,KAMPOENG ATAS AWAN,Temanggung (Kab),Approved,00:53.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,6.73E+19,"JL TAMBI KM 2 SIBAJAG ALTERNATIF NGADIREJO,DIENG",KEL CANGGAL KEC CANDIROTO,TEMANGGUNG,,'000100214902837,'000,,,,,,17664802,,,,,,SINGLE BNI,56:50.6
1834,12004232725,71148889567,74749451,LING LING PETSHOP AND CAR,Bantul (Kab),Approved,14:15.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,JL PARANGTRITIS KM 7 RT 01 RW 00 CABEAN,KEL PANGGUNGHARJO KEC SEWON,BANTUL,,'000100210010304,'000,,,,,,17499123,,,,,,SINGLE BNI,56:25.2
1835,12004232730,71148750615,74747857,ONO SOLO COFFEE & EATERY,Surakarta (Kota),Approved,22:46.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,JL SLAMET RIYADI RT 03 RW 01 KEPRABON,KEL KEPRABON KEC BANJARSARI,SURAKARTA,,'000100215901713,'000,,,,,,17443823,,,,,,SINGLE BNI,29:05.6
1836,12004232733,71148996764,74750544,JHONS COFFEE HOUSE,Karanganyar (Kab),Approved,28:41.0,Approval Completed,OPEN - SCHEDULED,Pending - Customer,Telkomsel,On Deployment,MOVE2500,6.73E+19,JL MOREN RAYA RT05 RW07,BONANGAN BATURAN COLOMADU,KARANGANYAR,,'000100211003688,'000,,,,,,17443923,,,,,,SINGLE BNI,40:34.5
1837,12004232735,71148750708,74747859,TOKO LISTRIK MUSTIKA TE,Karanganyar (Kab),Approved,33:17.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,1.73E+19,JL KAPTEN MULYADI KAUMAN RT 02 RW 14,KEL CANGAKAN KEC KARANGANYAR,KARANGANYAR,,'000100215901695,'000,,,,,,17495323,,,,,,SINGLE BNI,29:47.4
1838,12004232745,71148889660,74749452,TOKO MAS EMPAT LIMA YGY,Yogyakarta (Kota),Approved,01:32.0,Approval Completed,CLOSE - COMPLETED,Complete,XL,On Operation,MOVE2500,6.73E+19,JL URIP SUMOHARJO NO 58 RT 26 RW 06,KLITREN GONDOKUSUMAN,YOGYAKARTA,,'000100214010531,'000,,,,,,17661402,,,,,,SINGLE BNI,25:27.5
1839,12004232747,71148996857,74750545,MUSEUM BATIK DANAR HADI M,Surakarta (Kota),Approved,09:38.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,JL SLAMET RIYADI NO 261,KEL SRIWEDARI KEC LAWEYAN,SURAKARTA,,'000100012307666,'000,,,,,,17667802,,,,,,SINGLE BNI,32:53.3
1840,12004234175,71148889753,74749453,TOKO LISTRIK GINADI JAYA,Karanganyar (Kab),Approved,50:33.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,6.73E+19,JL AHMAD YANI KRANGGAN RT 05 RW 01,KEL BURAN KEC TASIKMADU,KARANGANYAR,,'000100202900696,'000,,,,,,17495502,,,,,,SINGLE BNI,16:28.3
1841,12004234208,71148996950,74750546,VILA SHOP,Purworejo (Kab),Approved,07:57.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,5.73E+19,REDIN KIDUL RT 001 RW 004,KEL REDIN KEC GEBANG,PURWOREJO,,'000100215900954,'000,,,,,,17676402,,,,,,SINGLE BNI,06:25.9
1842,12004234241,71148889846,74749454,TOKO GOTAR,Purworejo (Kab),Approved,25:08.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,CRONGOH RT 02 RW 01 GEBANG,PURWOREJO,,,'000100215901611,'000,,,,,,17675402,,,,,,SINGLE BNI,44:33.3
1843,12004234253,71148751145,74747865,ISMED UNDERSTEEL,Wonogiri (Kab),Approved,31:38.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.30E+18,JATI BEDUG RT 01 RW 07,KEL PURWOSARI KEC WONOGIRI,WONOGIRI,,'000100212900880,'000,,,,,,17678602,,,,,,SINGLE BNI,39:39.0
1844,12004234263,71148997008,74750547,STAR TEHNIK AC MOBIL & VA,Klaten (Kab),Approved,37:54.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,6.73E+19,MEGER BARU RT 01 RW 06 MEGER CEPER,KLATEN,,,'000100204901622,'000,,,,,,17671502,,,,,,SINGLE BNI,17:05.1
1845,12004235120,71149144603,74752221,VAZIO FROZEN FOOD,Banyuwangi (Kab),Approved,48:15.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.30E+18,"JL GAJAH MADA, DUSUN SAWAHAN",KEL GENTENG KULON KEC GENTENG,BANYUWANGI,,'000100214902828,2.01E+14,,,,,,,20033667,,,,,SINGLE BTN,04:22.5
1846,12004235135,71148890137,74749457,LIAN APRIL BEAUTY STUDIO,Purbalingga (Kab),Approved,58:08.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,5.73E+19,BUKATEJA RT 03 RW 08,BUKATEJA BUKATEJA,PURBALINGGA,,'000100214903254,'000,,,,,,17672402,,,,,,SINGLE BNI,32:32.2
1847,12004235136,71148751703,74747875,MORO SENENG YASMUDI,Magelang (Kab),Approved,58:32.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.73E+19,JL YASMUDI NO 9 SEDAYU MUNTILAN,MAGELANG,,,'000100210901160,'000,,,,,,17669205,,,,,,SINGLE BNI,24:37.3
1848,12004235639,71148751896,74747876,RM RESTU BUNDA,Purworejo (Kab),Approved,01:18.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,Withdrawal,MOVE2500,9.73E+19,KEBURUHAN RT 02 RW 03,KEL KEBURUHAN KEC NGOMBOL,PURWOREJO,,'000100210002068,'000,,,,,,17459271,,,,,,SINGLE BNI,45:10.3
1891,12004334952,71150077781,74761307,MURAA SUPERMARKET MBL,Gorontalo (Kab),Approved,06:04.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.73E+19,MURAA SUPERMARKET MBL JL A.A. WAHAB NO.7 DUSUN 5,"DESA BULILA, KECAMATAN TELAGA",GORONTALO,,'000100210901502,'000,,,,,,11368107,,,,,,SINGLE BNI,35:10.5
1892,12004334954,71149764877,74758296,KIOS GLORYA MBLL,Kepulauan Sangihe (Kab),Approved,14:51.0,Approval Completed,OPEN - SCHEDULED,Pending - Customer,Telkomsel,On Deployment,MOVE2500,2.73E+19,KIOS GLORYA MBL,KEL. KUMA KEC. TABUKAN TENGAH,KEPULAUAN SANGIHE,,'000100212900842,'000,,,,,,11368301,,,,,,SINGLE BNI,37:59.3
1893,12004334955,71149764970,74758297,KIOS ELIANA MBL,Kepulauan Sangihe (Kab),Approved,17:48.0,Approval Completed,OPEN - SCHEDULED,Pending - Customer,Telkomsel,On Deployment,MOVE2500,2.73E+19,KIOS ELIANA MBL,KEL TONA 1,KEPULAUAN SANGIHE,,'000100203901164,'000,,,,,,11368401,,,,,,SINGLE BNI,38:23.7
1894,12004334959,71149765121,74758299,APOTEK FARZANA MBL,Kepulauan Sangihe (Kab),Approved,31:14.0,Approval Completed,OPEN - SCHEDULED,Pending - Customer,Telkomsel,On Deployment,MOVE2500,5.73E+19,APOTEK FARZANA MBL,KEL SANTIAGO KEC TAHUNA,KEPULAUAN SANGIHE,,'000100214901654,'000,,,,,,11369201,,,,,,SINGLE BNI,39:21.9
1895,12004334963,71149765400,74758302,RACHMA PRIMA LESTAR MBL,Palu (Kota),Approved,42:17.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,6.73E+19,RACHMA PRIMA LESTAR MBL,JL SETIA BUDI NO 05,PALU,,'000100210901502,'000,,,,,,11369702,,,,,,SINGLE BNI,45:41.3
1896,12004334966,71149765593,74758303,TOKO IKLAS MBL,Bolaang Mongondow Timur (Kab),Approved,51:04.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,2.73E+19,TOKO IKLAS MBL,DESA BUYAT II KEC KOTABUNAN,BOLAANG MONGONDOW TIMUR,,'000100201900790,'000,,,,,,11370302,,,,,,SINGLE BNI,40:18.3
1897,12004334968,71150078118,74761311,DEWATANI MBL,Bolaang Mongondow (Kab),Approved,56:22.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.30E+18,DEWATANI MBL,KEL DOLODUO KEC DUMOGA BARAT,BOLAANG MONGONDOW,,'000100210901425,'000,,,,,,11370502,,,,,,SINGLE BNI,58:56.0
1898,12004357780,71149766774,74758316,SPL PEMALANG,Pemalang (Kab),Approved,08:32.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,5.73E+19,"SENTRA PONSELINDO, PT",JL JEND SUDIRMAN NO 54 RT 003 RW 003 KEC TAMAN,PEMALANG,,'000100012307666,'000,,,,,,5648599,,,,,,SINGLE BNI,45:48.6
1899,12004357801,71150079585,74761325,SPL TEGAL,Tegal (Kota),Approved,12:32.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,5.73E+19,"SENTRA PONSELINDO, PT",JL. KAPTEN SUDIBYO NO.113,"KEL RANDUGUNTING, KEC.TEGAL SEL, TEGAL",,'000100012273900,'000,,,,,,5649399,,,,,,SINGLE BNI,15:28.4
1900,12004357922,71150571520,74766521,KLINIK DWITA ARCHARD MEDICAL,Trenggalek (Kab),Approved,36:24.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.73E+19,JL SOEKARNO HATTA,DESA NGANTRU KEC TRENGGALEK,TRENGGALEK,,'000100007017718,2.01E+14,,,,,,,20033764,,,,,SINGLE BTN,55:07.6
1901,12004357939,71149766960,74758318,THE BANK BAR AND BURGERS,Jakarta Selatan (Kota Administrasi),Approved,49:10.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,8.73E+19,KUNINGAN CITY MALL GROUND FLOOR,JL PROF DR SATRIO KUNINGAN SETABUDI,JAKARTA SELATAN,,'000100212900902,'000,,,,,,10128804,,,,,,SINGLE BNI,38:42.4
1902,12004357965,71149767769,74758328,EMILIA CUCINA ITALIANA P.INDAH MBL,Jakarta Selatan (Kota Administrasi),Approved,06:32.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.73E+19,SEGITIGA PONDOK INDAH JL. GEDUNG HIJAU RAYA,RAYA NO. 294 RW.5 POND PINANG KEB. LAMA,JAKARTA SELATAN,,'000100012298618,'000,,,,,,10131304,,,,,,SINGLE BNI,06:42.0
1903,12004360570,71150571427,74766518,JEGEG KOSMETIK,Karangasem (Kab),Approved,25:31.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,"JL. JENDRAL SUDIRMAN, LINGKUNGAN GALIRAN KALER",KEL SUBAGAN KEC KARANGASEM,KARANGASEM,,'000100214903076,2.01E+14,,,,,,,20033763,,,,,SINGLE BTN,48:16.9
1904,12004360620,71150844511,74769787,HOTEL MENTARI,Tangerang (Kota),Approved,56:32.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,1.73E+19,JL IMAM BONJOL NO 115 RT 002 RW 003,KEL KARAWACI KEC KARAWACI,TANGERANG,,'000100205003229,2.01E+14,,,,,,,20033782,,,,,SINGLE BTN,16:40.4
1905,12004360750,71150457032,74765327,RAACHA MALL SKA PKNBARU,Pekanbaru (Kota),Approved,06:26.0,Approval Completed,OPEN - SCHEDULED,Pending - Customer,Telkomsel,On Deployment,MOVE2500,1.73E+19,PT CHAMP RESTO INDONESIA,"MAL SKA, JL. SOEKARNO - HATTA NO.114 KEL DELIMA","KEC TAMPAN, PEKANBARU",,'000100204004676,'000,,,,,,2588701,,,,,,SINGLE BNI,42:39.0
1906,12004360754,71150176220,74762717,KLINIK MATA SPEC,Deli Serdang (Kab),Approved,08:41.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,KOMPLEK MMTC BLOK A NO. 37,DELI SERDANG,,,'000100206900982,2.01E+14,,,,,,,20033755,,,,,SINGLE BTN,20:38.6
1907,12004360760,71150078304,74761313,EKREASI MBL,Musi Banyuasin (Kab),Approved,12:28.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JALAN LASKAR JIMBUN NO.424 RT.06/003,KEL SOAK BARU KEC SEKAYU,MUSI BANYUASIN,,'000100218165868,'000,,,,,,3340301,,,,,,SINGLE BNI,16:22.0
1908,12004360761,71150729965,74768395,WARUNG JOGJA,Tapanuli Tengah (Kab),Approved,17:38.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,8.73E+19,JL PADANG SIDEMPUAN NO 48 C,KEL SARUDIK KEC SARUDIK,TAPANULI TENGAH,,'000100214902687,2.01E+14,,,,,,,20033774,,,,,SINGLE BTN,14:53.8
1909,12004386082,71150078497,74761314,SCUBA SERAYA BALI MBL,Karangasem (Kab),Approved,25:29.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,PT PAUS PUTIH HOTEL,DESA TUKAD DABU,TULAMBEN KARANGASEM,,'000100210090767,'000,,,,,,8819022,,,,,,SINGLE BNI,06:06.2
1910,12004386142,71151385598,74775286,PLUS PLUS COMPUTER,Tarakan (Kota),Approved,11:14.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,8.73E+19,JL KH DEWANTARA RT 12,TARAKAN,,,'000100212000986,2.01E+14,,,,,,,20033902,,,,,SINGLE BTN,24:37.1
1911,12004386149,71152085972,74781734,DYSON,Jakarta Selatan (Kota Administrasi),Approved,14:49.0,Approval Completed,,,None,On Operation,,,PRUDENTIAL TOWER LT. 22 JL JEND SUDIRMAN KAV. 79,KEL. SETIA BUDI KEC. SETIABUDI,JAKARTA SELATAN,,'000100217900997,,,,,,,,,,,,,SINGLE BMRI,17:27.2
1912,12004386149,71152085972,74781735,DYSON,Jakarta Selatan (Kota Administrasi),Approved,14:49.0,Approval Completed,,,None,On Operation,,,PRUDENTIAL TOWER LT. 22 JL JEND SUDIRMAN KAV. 79,KEL. SETIA BUDI KEC. SETIABUDI,JAKARTA SELATAN,,'000100203901154,,,,,,,,,,,,,SINGLE BMRI,17:27.2
1913,12004386156,71150178024,74762771,KLIK N KLIK BEKASI MBL,Bekasi (Kab),Approved,22:51.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,GRAND METROPOLITAN BEKASI,LT.1 NO.9 BEKASI,,,'000100201900654,'000,,,,,,15625923,,,,,,SINGLE BNI,54:22.3
1914,12004386163,71150211541,74763175,PTR FMS STAGE 2-3,Jakarta Selatan (Kota Administrasi),Approved,28:16.0,Approval Completed,OPEN - SCHEDULED,Created,Telkomsel,On Deployment,MOVE2500,7.30E+18,MILLENNIUM CENTENNIAL CENTER 17TH FLOOR,"JL. JENDERAL SUDIRMAN NO.KAV. 25, RT.10 RW.1","KUNINGAN, KARET, SETIABUDI, JAKARTA SELATAN",,'000100208226076,'000,,,,,,10109127,,,,,,SINGLE BNI,46:50.1
1915,12004386167,71152761991,74788929,DYSON (PB 6),Jakarta Selatan (Kota Administrasi),Approved,30:05.0,Approval Completed,,,None,On Operation,,,PRUDENTIAL TOWER LT. 22 JL JEND SUDIRMAN KAV 79,KEL. SETIA BUDI KEC. SETIABUDI,JAKARTA SELATAN,,'000100214902788,,,,,,,,,,,,,SINGLE BMRI,14:08.1
1916,12004386167,71152761991,74788930,DYSON (PB 6),Jakarta Selatan (Kota Administrasi),Approved,30:05.0,Approval Completed,,,None,On Operation,,,PRUDENTIAL TOWER LT. 22 JL JEND SUDIRMAN KAV 79,KEL. SETIA BUDI KEC. SETIABUDI,JAKARTA SELATAN,,'000100214902826,,,,,,,,,,,,,SINGLE BMRI,14:08.1
1917,12004386167,71152761991,74788932,DYSON (PB 6),Jakarta Selatan (Kota Administrasi),Approved,30:05.0,Approval Completed,,,None,On Operation,,,PRUDENTIAL TOWER LT. 22 JL JEND SUDIRMAN KAV 79,KEL. SETIA BUDI KEC. SETIABUDI,JAKARTA SELATAN,,'000100212900845,,,,,,,,,,,,,SINGLE BMRI,14:08.1
1918,12004387338,71150572050,74766541,PT JINGGA PROPERTI INDONESIA PERUMAHAN JINGGALAND PARANGBANOA GOWA,Gowa (Kab),Approved,03:17.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.30E+18,PERUMAHAN JINGGALAND PARANGBANOA GOWA,KEL PARANG BANOA KEC PALLANGGA,GOWA,,'000100212900861,2.01E+14,,,,,,,20033766,,,,,SINGLE BTN,04:53.9
1919,12004387354,71150844604,74769788,TOP SERBA,Tangerang (Kab),Approved,16:51.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,4.73E+19,PERUM TAMAN KUTABUMI BLOK C8/12,KEL KUTABUMI KEC PASAR KEMIS,TANGERANG,,'000100214012911,2.01E+14,,,,,,,20033783,,,,,SINGLE BTN,59:30.1
1920,12004387379,71152386499,74785156,RM CIGANEA,Cirebon (Kota),Approved,44:05.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.30E+18,JLN PEMUDA NO 22,KEL SUNYARAGI KEC KESAMBI,CIREBON,,'000100214902825,2.01E+14,,,,,,,20033918,,,,,SINGLE BTN,14:54.9
1921,12004387424,71150777495,74769056,SENTRA,Palangka Raya (Kota),Approved,42:21.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,4.73E+19,"JL RTA MILONO KM 2,5",PALANGKA RAYA,,,'000100209901288,2.01E+14,,,,,,,20033780,,,,,SINGLE BTN,16:19.4
1922,12004387434,71150680149,74767750,SAGARA VILLAS & SUITES MBL,Denpasar (Kota),Approved,59:44.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,8.73E+19,PT BALI BUNGAN SANDAT,JL CEMARA NO 33 KEL SANUR KEC DENPASAR SELATAN,DENPASAR,,'000100208005615,'000,,,,,,8453802,,,,,,SINGLE BNI,17:18.1
1923,12004387434,71150680149,74767751,SAGARA VILLAS & SUITES MBL,Denpasar (Kota),Approved,59:44.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,8.73E+19,PT BALI BUNGAN SANDAT,JL CEMARA NO 33 KEL SANUR KEC DENPASAR SELATAN,DENPASAR,,'000100207138199,'000,,,,,,8453803,,,,,,SINGLE BNI,17:18.3
1924,12004387442,71150404620,74765302,SAGARA CANDIDASA MBL,Karangasem (Kab),Approved,13:57.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.73E+19,BALI NATIA CANDIDASA PT,JL RAYA CANDIDASA BR DINAS BUGBUG SAMUH,KEL BUGBUG KARANGASEM,,'000100214193021,'000,,,,,,8481702,,,,,,SINGLE BNI,47:39.9
1925,12004389119,71152386685,74785163,TB BINTANG LIMA,Indramayu (Kab),Approved,31:11.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,5.73E+19,DESA SRENGSENG,KEL SRENGSENG KEC KRANGKENG,INDRAMAYU,,'000100214903268,2.01E+14,,,,,,,20033920,,,,,SINGLE BTN,45:54.0
1926,12004389194,71153963134,74802824,ULTRA VOUCHER,Jakarta Selatan (Kota Administrasi),Approved,04:41.0,Approval Completed,,,None,On Operation,,,JL TEBET BARAT IX NO 35 BB,JAKARTA SELATAN,JAKARTA SELATAN,,'000100218119691,,,,,,,,,,,,,SINGLE BMRI,43:24.7
1927,12004389194,71153963134,74802825,ULTRA VOUCHER,Jakarta Selatan (Kota Administrasi),Approved,04:41.0,Approval Completed,,,None,On Operation,,,JL TEBET BARAT IX NO 35 BB,JAKARTA SELATAN,JAKARTA SELATAN,,'000100215901670,,,,,,,,,,,,,SINGLE BMRI,43:24.7
1928,12004389240,71150404062,74765263,SJS MART FRESH MBL,Padang (Kota),Approved,22:23.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,5.73E+19,JL. SEI BONG NO 49,"PADANG KEL.BELAKANG PONDOK, KEC. PADANG SELATAN",PADANG SELATAN,,'000100208008154,'000,,,,,,2233099,,,,,,SINGLE BNI,39:24.8
1929,12004389344,71151395595,74775406,BINTS COFFEE,Banjarbaru (Kota),Approved,04:20.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.30E+18,JL KARANGREJO,BANJARBARU,,,'000100214403610,2.01E+14,,,,,,,20033904,,,,,SINGLE BTN,25:25.8
1930,12004389349,71150680242,74767752,AMING COFFEE - BOGOR,Bogor (Kota),Approved,09:59.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,6.73E+19,PT AMING KOPI INDONESIA JL PAJAJARAN INDAH,NO 78K RT 07 RW 04 KEL BARANANGSIANG,KEC BOGOR TIMUR BOGOR,,'000100214903397,'000,,,,,,14317802,,,,,,SINGLE BNI,47:32.9
1931,12004389355,71150457404,74765331,AMING COFFEE - PIK,Jakarta Utara (Kota Administrasi),Approved,20:39.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.30E+18,PT AMING KOPI INDONESIA,RUKAN BEACH BOULEVARD NO 27 PIK 2,JAKARTA UTARA,,'000100209209246,'000,,,,,,12054725,,,,,,SINGLE BNI,32:49.0
1932,12004389361,71150680428,74767754,AMING COFFEE - TANJUNG,Jakarta Barat (Kota Administrasi),Approved,29:43.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,1.73E+19,PT AMING KOPI INDONESIA,JL TJ DUREN UTARA 4 NO 463 RT 11 RW 3,"KEL TJ. DUREN UTARA KEC GROGOL, JAKARTA BARAT",,'000100215901666,'000,,,,,,12054935,,,,,,SINGLE BNI,17:57.3
1849,12004235661,71148751989,74747878,UMA BAMBU,Surakarta (Kota),Approved,03:44.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.73E+19,JL JAYA WIJAYA NO 236,KEL MOJOSONGO KEC JEBRES,SURAKARTA,,'000100215901512,'000,,,,,,17666002,,,,,,SINGLE BNI,25:12.0
1850,12004235673,71148890230,74749458,SRC SUMBER PANGAN,Kebumen (Kab),Approved,04:47.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,SITIREJO RT 03 RW 01,KEL SITIREJO KEC KLIRONG,KEBUMEN,,'000100012344198,'000,,,,,,17676271,,,,,,SINGLE BNI,43:43.5
1851,12004238013,71153840714,74801395,MARTHA FLORIST - PAYMENT LINK,Badung (Kab),Approved,56:01.0,Approval Completed,,,None,On Operation,,,BR TUKA,KEL DALUNG KEC KUTA UTARA,BADUNG,,'000100212210215,,,,,,,,,,,,,SINGLE BMRI,36:22.2
1852,12004263660,71149260523,74752948,TOM AND JERRY SWALAYAN,Bangkalan (Kab),Approved,51:09.0,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,4.73E+19,JL TRUNOJOYO NO 41,KEL PEJAGAN KEC BANGKALAN,BANGKALAN,,'000100202004818,2.01E+14,,,,,,,20033677,,,,,SINGLE BTN,59:16.1
